FID,EndStationID,BUS_DIST,METRO_DIST,RAIL_DIST,CAZ_DIST,RetailCoverS,RetailRatio,ResCoverS,ResidentRatio,ParkCoverS,ParkRatio,CommerCoverS,CommerRatio,MetroCommu,BusCommute,Deprivatio,AllusualRe,JobDensity,StudentRat,Deprivatio,NoCar,OfficeWork,MetroCommu,BusCommute,CarorVanCo,CycleCommu,RoadDen,POPDEN,counts,count_ratio
447,678,252.8260176,363.995434,310.113492,2424.197897,79614.20313,0.022594499,398280.9063,0.015347327,74493.29688,0.006410615,102766.6484,0.023306075,0.25,0.9771149,0.9776536,1647,0.647186147,0.311147186,0.009776536,0.404494382,0.21129326,0.25,0.097701149,0.17816092,0.152298851,0.272844225,0.011580466,2428,0.000286906
204,679,565.5192585,1034.008673,885.5812026,752.2459996,6245.399902,0.001772444,411885.1875,0.015871553,29737.66602,0.002559112,30309.80664,0.006873851,0.14573991,0.165919283,0.27677497,1863,0.871956718,0.08025248,0.027677497,0.466183575,0.239398819,0.14573991,0.165919283,0.206278027,0.127802691,0.098342165,0.015841577,6959,0.000822315
153,680,635.4919303,1383.862143,920.9701309,4990.912067,10470.59961,0.002971555,330616.5,0.012739952,12045.5498,0.001036595,2367.950684,0.000537019,0.18585859,0.189393939,0.23312883,1713,0.754120879,0.103021978,0.023312883,0.504305043,0.23117338,0.108585859,0.189393939,0.189393939,0.126262626,0.040880618,0.011381198,14999,0.001772368
253,681,376.455153,991.769808,669.9608629,1747.08048,10441.09961,0.002963182,437515.0938,0.016859174,23249.44336,0.00200076,1157.864136,0.000262588,0.242753623,0.18695652,0.27637,1448,0.674733785,0.121006776,0.020700637,0.415335463,0.190607735,0.242753623,0.108695652,0.221014493,0.115942029,0.091226057,0.003516489,8805,0.001040449
87,682,258.289886,549.7167884,503.7898968,1916.450704,53509.80078,0.015186073,420197.125,0.016191845,81601.91406,0.007022356,24125.7832,0.005471399,0.266219239,0.21342282,0.89635854,1711,0.761589404,0.093451067,0.089635854,0.667128988,0.261250731,0.266219239,0.201342282,0.136465324,0.053691275,0.046841075,0.012773462,12636,0.001493142
440,683,141.1688158,402.7116155,474.9926694,4151.116165,22584.59961,0.006409506,318984.8438,0.012291738,119411.3281,0.010276093,27081.88867,0.006141803,0.178926441,0.121272366,0.14755959,2012,0.674449633,0.134089393,0.014755959,0.497722096,0.25,0.178926441,0.121272366,0.206759443,0.133200795,0.052229283,0.012041879,7795,0.000921102
493,684,166.9755677,1186.168825,842.7198097,5308.781439,2361.159912,0.000670097,456363.5,0.017585477,41922.08594,0.003607658,151397.0313,0.034334782,0.16939788,0.138187221,0.3965392,2472,0.824305556,0.121527778,0.030965392,0.500914077,0.272249191,0.169390788,0.138187221,0.246656761,0.109955423,0.039690397,0.008173292,5824,0.000688197
775,685,328.8506823,857.5830991,729.2408026,2253.371521,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.043165411,,6921,0.000817825
665,686,403.3322909,542.211744,448.2807528,5494.20314,41951,0.011905687,318422.1563,0.012270056,2044.421875,0.000175935,24957.50977,0.005660023,0.2929622,0.125429553,0.779896,2544,0.815625,0.08203125,0.00779896,0.588388215,0.228773585,0.29209622,0.125429553,0.144329897,0.109965636,0.024919308,0.014504364,6891,0.00081428
733,688,317.6236555,735.0929897,779.4816275,4305.196958,959.4860229,0.000272302,103241.9609,0.003978318,21689.58594,0.001866525,0,0,,,,,,,,,,,,,,0.072738899,,3002,0.000354734
755,689,482.8079946,866.4470049,547.1123688,5032.312274,36763.80078,0.010433561,498185.5625,0.019197045,30819.51953,0.002652213,0,0,0.173819742,0.1694426,0.1981352,1851,0.773645918,0.09135004,0.01981352,0.515151515,0.251755808,0.173819742,0.160944206,0.19527897,0.128755365,0.037089263,0.011149598,2144,0.000253347
491,690,580.3428763,1243.228943,665.2470936,8144.88838,132553,0.037618521,1047.63147,4.03694E-05,41050.88281,0.003532686,14990.61133,0.003399666,,,,,,,,,,,,,,0.064144067,,5105,0.000603236
548,691,101.3017747,168.1058387,186.4787746,2605.311972,43429.10156,0.012325172,318652.7813,0.012278943,83599.84375,0.00719429,3484.816895,0.000790309,0.23421526,0.139473684,0.7317732,1431,0.736447039,0.114261885,0.073170732,0.686375321,0.265548567,0.234210526,0.139473684,0.136842105,0.1,0.046275135,0.008739514,14096,0.001665664
422,692,124.3163119,371.0197923,362.5930256,1049.461332,3019.76001,0.000857007,425548.25,0.016398045,7532.604492,0.000648228,15144.38574,0.00343454,0.1588175,0.19715882,0.87923729,2214,0.839386602,0.06779661,0.087923729,0.563829787,0.254290876,0.158081705,0.197158082,0.301953819,0.124333925,0.114463358,0.003739817,11706,0.001383248
740,693,52.10811467,718.6948561,428.8947309,5589.800717,1880.920044,0.000533805,60660.8125,0.002337499,22266.28516,0.001916153,0,0,0.198979592,0.131241,0.2547777,1669,0.796958175,0.117870722,0.025477707,0.546035806,0.23487118,0.198979592,0.130102041,0.158163265,0.137755102,0.108449572,0.017349791,5791,0.000684298
748,694,39.79662789,437.7638039,85.36587904,5740.55079,133227,0.037809803,54919.84766,0.002116277,33556.69141,0.002887763,0,0,0.25231919,0.96474954,0.9999,2141,0.851698426,0.081193041,0.00990099,0.519762846,0.251751518,0.252319109,0.096474954,0.12987013,0.14471243,0.244993073,0.010449884,3872,0.000457538
128,695,35.78175218,452.6411041,489.5143521,4984.236939,13007.5,0.003691527,32192.20313,0.001240492,14252.88086,0.00122655,2162.627197,0.000490454,0.179624665,0.136729223,0.31434185,2042,0.841369672,0.07617051,0.031434185,0.706114398,0.182664055,0.179624665,0.136729223,0.174262735,0.142091153,0.077114232,0.011168764,25935,0.003064628
752,696,411.8208727,464.1236972,422.1499937,5801.663138,13678.7998,0.003882041,435087.25,0.01676562,34281.28906,0.00295012,0,0,0.174814815,0.24,0.29769959,1716,0.849653045,0.064764842,0.029769959,0.707713126,0.393356643,0.174814815,0.24,0.100740741,0.096296296,0.036676759,0.013169226,9001,0.00106361
481,697,132.6261484,618.7932221,635.4554503,6164.526588,85413.39844,0.02424031,317260.2188,0.012225282,73265.96094,0.006304995,7799.237793,0.001768761,0.165217391,0.243478261,0.114925373,1674,0.883018868,0.070188679,0.114925373,0.6875,0.27479092,0.165217391,0.243478261,0.167391304,0.052173913,0.064388623,0.022888461,5561,0.00065712
137,698,80.05507853,1074.009601,367.5354578,2422.830916,9978.980469,0.002832033,10615.89648,0.000409072,196464.3906,0.016906991,13854.98535,0.003142122,0.15724793,0.1763854,0.815582,1582,0.896156991,0.062142273,0.081550802,0.570093458,0.229456384,0.157024793,0.17630854,0.187327824,0.198347107,0.138308205,0.011581918,7860,0.000928783
544,699,58.00158657,1333.218485,433.0758736,4394.284432,1025.869995,0.000291142,380781.375,0.014673001,8656.685547,0.000744962,25314.83398,0.005741059,0.12967742,0.224318,0.9532624,1388,0.879218472,0.075488455,0.095320624,0.576655052,0.268011527,0.120967742,0.220430108,0.198924731,0.174731183,0.041308096,0.01649547,4123,0.000487197
396,700,494.9144822,1326.072259,630.9333181,2963.204551,50995.89844,0.014472628,344421,0.013271893,74731.85938,0.006431144,18855.94336,0.004276271,0.18585859,0.189393939,0.23312883,1713,0.754120879,0.103021978,0.023312883,0.504305043,0.23117338,0.108585859,0.189393939,0.189393939,0.126262626,0.10006254,0.011381198,9349,0.001104731
127,701,274.8193889,928.8387639,524.7555492,1462.005512,28859.69922,0.008190378,503.2070007,1.93905E-05,51062.80859,0.004394274,23040.93555,0.00522537,0.131238447,0.2315364,0.17921147,1793,0.869158879,0.08317757,0.017921147,0.548809524,0.301728946,0.131238447,0.231053604,0.138632163,0.133086876,0.083143698,0.016122135,12232,0.001445403
409,702,273.6798568,698.7647863,671.3220165,6937.441689,10556,0.002995791,306579.4688,0.01181371,277568.8125,0.023886534,1711.393799,0.000388121,,,,,,,,,,,,,,0.045866572,,8427,0.000995783
498,703,57.7860041,167.0873664,129.6726584,2903.923793,81274,0.023065549,338748.1563,0.013053296,163586.1563,0.014077613,9007.754883,0.002042836,0.186379928,0.39426523,0.45613,1392,0.722580645,0.134562212,0.004561003,0.829157175,0.200431034,0.186379928,0.039426523,0.039426523,0.139784946,0.092883573,0.002177214,13707,0.001619698
738,704,588.6685187,609.7956862,619.5305197,3618.455121,87775.89844,0.024910787,546222,0.021048078,293831.1875,0.025286014,0,0,0.26566416,0.97744361,0.15384615,1589,0.631361761,0.317056396,0.015384615,0.403963415,0.251101322,0.26566416,0.097744361,0.223057644,0.140350877,0.214541203,0.009996413,2476,0.000292578
745,705,99.78559245,117.7324306,137.6590934,6823.809421,45983.5,0.01305011,96624.72656,0.00372333,26068.32031,0.002243342,0,0,0.3312,0.944,0.887968,2599,0.776261937,0.08526603,0.008870968,0.587520259,0.240477107,0.3312,0.0944,0.152,0.128,0.063358678,0.014367895,3570,0.000421852
608,706,152.5519631,417.9516969,320.6144676,2161.322337,25106.80078,0.007125306,292072.0625,0.011254683,4180.258789,0.000359737,225251.25,0.051083912,0.21583799,0.14245811,0.6344419,1507,0.75465995,0.086146096,0.063444109,0.753776435,0.237558062,0.215083799,0.142458101,0.12849162,0.106145251,0.060483814,0.007916273,15666,0.001851184
192,707,42.75912547,120.9023991,49.50641229,4660.547638,6973.640137,0.001979118,341256.1875,0.013149941,190251.7344,0.016372353,14991.1123,0.00339978,0.293577982,0.13975535,0.22727273,1391,0.881333333,0.064,0.022727273,0.541666667,0.235082674,0.293577982,0.103975535,0.168195719,0.100917431,0.046456501,0.009541231,11453,0.001353352
292,708,60.21609662,466.582129,93.50417932,2905.616321,53599,0.015211388,338183.0625,0.013031521,50035.46875,0.004305865,31897.72461,0.007233969,0.25231919,0.96474954,0.9999,2141,0.851698426,0.081193041,0.00990099,0.519762846,0.251751518,0.252319109,0.096474954,0.12987013,0.14471243,0.081778839,0.010449884,5606,0.000662437
642,709,52.67963764,566.7374237,253.710941,6270.335989,127804,0.036270756,467883.6563,0.018029394,7166.578613,0.000616729,33823.54688,0.007670719,0.25231919,0.96474954,0.9999,2141,0.851698426,0.081193041,0.00990099,0.519762846,0.251751518,0.252319109,0.096474954,0.12987013,0.14471243,0.028827542,0.010449884,3936,0.0004651
267,710,776.7665486,1142.297809,1152.00026,3816.420282,7955.700195,0.002257827,187009.5156,0.007206211,31458.90625,0.002707236,6466.048828,0.001466412,0.116438356,0.212328767,0.36991369,1847,0.840604027,0.09647651,0.036991369,0.505481121,0.23714131,0.116438356,0.212328767,0.189497717,0.159817352,0.037096975,0.016005013,13294,0.001570895
193,711,778.8463639,797.4613824,788.7412628,6918.446846,129286,0.036691347,444867.0938,0.017142475,46868.23047,0.004033305,8857.387695,0.002008735,0.185185185,0.23456791,0.42993631,1525,0.841698842,0.055598456,0.042993631,0.575039494,0.26557377,0.185185185,0.234567901,0.180246914,0.088888889,0.048771475,0.015901084,6867,0.000811444
165,712,81.42424137,740.8624351,693.1972581,4789.997697,3388.179932,0.000961565,363410.25,0.014003624,5222.376953,0.000449418,1559.631836,0.000353703,0.33396476,0.99853157,0.4621266,2419,0.751246883,0.078553616,0.040621266,0.640047676,0.28152129,0.330396476,0.099853157,0.185022026,0.123348018,0.056491124,0.008310704,8654,0.001022606
668,713,139.0724889,184.7453029,178.705791,7250.102298,48382.69922,0.013731003,407807.1875,0.015714412,32722.6875,0.002815992,5531.564941,0.001254484,0.236734694,0.142857143,0.4441267,1482,0.8,0.11245283,0.044412607,0.723495702,0.165317139,0.236734694,0.142857143,0.146938776,0.114285714,0.030849495,0.009076986,4721,0.00055786
757,714,357.6181296,822.3236092,360.9112804,3554.839776,95822.60156,0.02719444,383745.375,0.014787216,5654.629395,0.000486616,0,0,,,,,,,,,,,,,,0.036637905,,3931,0.000464509
403,715,137.1993082,720.5197249,619.6094263,1483.124967,1496.130005,0.000424601,251274.75,0.009682603,62168.26953,0.005349969,17018.29883,0.003859518,0.21284437,0.15412844,0.6422961,1942,0.793442623,0.104918033,0.060422961,0.565151515,0.280638517,0.212844037,0.15412844,0.198165138,0.095412844,0.067422596,0.018402747,5146,0.000608081
113,716,222.7409056,652.582735,656.2773097,3895.645045,25332.09961,0.007189246,32598.15234,0.001256135,8189.244629,0.000704736,257835.3906,0.058473551,,,,,,,,,,,,,,0.021324954,,3168,0.000374349
353,717,129.5101975,1287.893066,231.478287,6935.801046,141203,0.04007339,25117.44727,0.000967874,344486.2813,0.029645202,93061.67969,0.02110512,0.136288998,0.216748768,0.6282139,2472,0.878763222,0.07078926,0.062082139,0.691499522,0.246359223,0.136288998,0.216748768,0.174055829,0.157635468,0.057148994,0.020264624,16800,0.001985184
176,718,201.9561777,951.8772276,463.5005967,5799.506299,1791.26001,0.000508359,223541.875,0.008613946,38835.47656,0.003342036,300492.5938,0.068147623,0.17569756,0.19756976,0.66282421,1545,0.864942529,0.074712644,0.066282421,0.715517241,0.265372168,0.175609756,0.197560976,0.134146341,0.22195122,0.039907966,0.009492054,9405,0.001111349
424,719,5.518301589,968.8155411,546.2721079,1037.804617,223.8580017,6.35309E-05,437422.625,0.016855611,401945.7188,0.034589946,8142.645996,0.001846641,0.14497414,0.162721893,0.34482759,1448,0.817507418,0.068249258,0.034482759,0.554330709,0.233425414,0.144970414,0.162721893,0.177514793,0.227810651,0.027400758,0.012673995,11995,0.001417398
649,720,385.7006951,380.9918802,387.4201056,3982.304091,32626.30078,0.009259339,407816.3438,0.015714765,75177.84375,0.006469524,13566.73145,0.00307675,0.23456791,0.176954733,0.85434174,1705,0.759269507,0.126729386,0.085434174,0.66572238,0.285043988,0.234567901,0.176954733,0.185185185,0.065843621,0.071621679,0.010826129,7525,0.000889197
352,721,124.2477084,827.251086,834.6075402,5375.198777,39931.19922,0.011332468,451863.2813,0.017412066,68204.03125,0.005869384,22380.35742,0.00507556,0.3197384,0.99821747,0.39473684,2355,0.621359223,0.159963014,0.039473684,0.687735849,0.238216561,0.319073084,0.099821747,0.142602496,0.206773619,0.313753006,0.00725182,6665,0.000787575
693,722,63.88391852,358.4954804,102.1810896,2259.929707,18771,0.005327207,409537.0313,0.015781069,207455.875,0.017852877,8359.5,0.001895821,,,,,,,,,,,,,,0.649913715,,6382,0.000754134
741,723,562.6614572,1077.447824,820.3385564,4036.672883,56843.5,0.016132177,94145.69531,0.003627803,56624.42188,0.004872886,0,0,0.136258661,0.263279446,0.4124437,1571,0.805070423,0.090704225,0.041204437,0.53164557,0.275620624,0.136258661,0.263279446,0.184757506,0.092378753,0.045576185,0.015187357,13170,0.001556243
142,724,362.4393062,1170.766915,408.1076813,3367.996438,35011.60156,0.009936287,436286.2188,0.016811821,5477.993164,0.000471416,393.1442261,8.91597E-05,0.173819742,0.1694426,0.1981352,1851,0.773645918,0.09135004,0.01981352,0.515151515,0.251755808,0.173819742,0.160944206,0.19527897,0.128755365,0.01010939,0.011149598,3890,0.000459665
239,725,101.8055953,444.0712182,338.502797,6584.510752,2118.449951,0.000601216,103542.7578,0.003989909,70341.35938,0.006053314,17524.11914,0.003974231,,,,,,,,,,,,,,0.08755823,,13191,0.001558724
70,726,261.2439066,799.4442487,321.1131238,1493.008656,62832.60156,0.017831883,323710.9688,0.012473854,30206.74219,0.002599479,73465.35938,0.016660942,0.119113573,0.361495845,0.64665127,2185,0.681743421,0.243421053,0.064665127,0.648212226,0.330434783,0.119113573,0.361495845,0.137119114,0.102493075,0.021320646,0.014307186,9819,0.001160269
444,727,314.8584394,340.8539884,308.272513,2616.307685,15339,0.004353206,324780.4375,0.012515065,18403.05078,0.001583698,10700.39551,0.002426704,0.294117647,0.128676471,0.193427,1476,0.792966158,0.106834771,0.010903427,0.465944272,0.184281843,0.294117647,0.128676471,0.198529412,0.106617647,0.081142685,0.017909279,10298,0.001216871
744,728,430.4591709,455.0550802,512.4404091,7170.802036,39156.60156,0.011112638,533125.8125,0.02054343,79277.89063,0.006822359,0,0,,,,,,,,,,,,,,0.039629375,,3383,0.000399755
706,729,645.6710902,651.6616131,645.0444248,4975.078003,136470,0.038730165,345613.9688,0.013317863,20427.9707,0.001757955,0,0,0.25755287,0.14836254,0.3372434,1650,0.724864539,0.101143889,0.03372434,0.409356725,0.200606061,0.250755287,0.148036254,0.190332326,0.163141994,0.050461987,0.019837486,9878,0.001167241
478,730,160.6783679,319.7247094,360.5879511,1527.564719,25649.80078,0.00727941,1978.146606,7.62258E-05,49484.35547,0.004258439,22787.23047,0.005167833,0.268722467,0.1748811,0.54292929,1597,0.679479231,0.173589585,0.054292929,0.706329114,0.284283031,0.268722467,0.174008811,0.140969163,0.103524229,0.061019443,0.012684231,11831,0.001398019
646,731,147.2690893,535.4140397,498.9701065,3004.411317,4727.810059,0.001341752,374229.1875,0.01442052,214701.1875,0.018476382,69725.03906,0.015812688,,,,,,,,,,,,,,0.026890189,,6075,0.000717857
219,732,45.61724374,89.57406472,216.3517616,5719.180706,4728.109863,0.001341837,124387.4063,0.004793135,17929.83398,0.001542974,89244.25781,0.020239381,,,,,,,,,,,,,,1.214747217,,37968,0.004486516
101,733,13.41728325,264.5364074,386.6238737,2224.232032,4574.859863,0.001298345,72908.07813,0.002809434,2843.082031,0.000244665,1645.557251,0.00037319,0.198529412,0.58823529,0.2869445,1197,0.789473684,0.116491228,0.028694405,0.61815562,0.227234754,0.198529412,0.058823529,0.132352941,0.069852941,0.134443505,0.002305187,6913,0.00081688
717,734,325.2064463,374.5654826,415.6532594,4047.922435,842.4520264,0.000239088,128134.2891,0.004937517,58517.44531,0.005035793,0,0,0.17338229,0.12676563,0.3377865,2007,0.493364929,0.455924171,0.033707865,0.537755102,0.247633284,0.173038229,0.126760563,0.154929577,0.132796781,0.039332949,0.01461375,4687,0.000553843
102,735,74.53085486,157.8228681,181.0704796,6761.984557,106095,0.030109745,111708.2344,0.004304557,34091.3125,0.002933771,269441.9688,0.061105765,0.1124626,0.27811552,0.7931441,2066,0.761119082,0.098278336,0.079314041,0.678494624,0.318489835,0.112462006,0.278115502,0.167173252,0.09118541,0.093822431,0.017700306,9361,0.001106149
120,736,152.2789258,259.8961443,155.1740429,2431.267887,26268.40039,0.007454968,8843.644531,0.00034078,49043.38672,0.004220491,393.1442261,8.91597E-05,0.1896659,0.241457859,0.975,1679,0.855421687,0.064759036,0.0975,0.723404255,0.261465158,0.189066059,0.241457859,0.189066059,0.054669704,0.079871209,0.025329924,3841,0.000453875
78,737,101.5045086,96.32149786,106.9570584,3526.516897,5056.580078,0.001435057,1677.266235,6.46317E-05,17736.14648,0.001526306,33419.49609,0.007579086,0.23421526,0.139473684,0.7317732,1431,0.736447039,0.114261885,0.073170732,0.686375321,0.265548567,0.234210526,0.139473684,0.136842105,0.1,0.012800014,0.008739514,23313,0.002754797
433,738,268.4465568,802.5755461,302.3681205,5659.725141,89390.39844,0.025368982,222713.625,0.00858203,30686.45508,0.002640762,2516.62207,0.000570736,0.251515152,0.133333333,0.24653313,1525,0.726422447,0.135619641,0.024653313,0.520061728,0.216393443,0.251515152,0.133333333,0.148484848,0.124242424,0.209303943,0.013666272,8268,0.000976994
773,740,349.7700291,376.2912874,359.605369,3059.495174,0,0,0,0,0,0,0,0,0.22489,0.18826459,0.135783,1592,0.895628415,0.055191257,0.130057803,0.652616279,0.256909548,0.2200489,0.188264059,0.232273839,0.061124694,0.061618705,0.012509372,1906,0.000225224
247,741,64.25561191,160.7709617,130.1038944,3957.512616,3669.120117,0.001041296,170806.2969,0.006581837,21324.80469,0.001835133,24814.91602,0.005627685,0.195462478,0.22687691,0.92348285,2188,0.907407407,0.057971014,0.092348285,0.540290621,0.261882998,0.195462478,0.226876091,0.235602094,0.041884817,0.200889887,0.013006166,3726,0.000440285
116,742,238.4180154,275.433482,297.4672473,4830.317559,30149.90039,0.008556537,246714.75,0.009506888,5513.15332,0.000474441,4438.693848,0.001006635,0.215447154,0.117886179,0.53448276,1142,0.800720288,0.110444178,0.053448276,0.576271186,0.215411559,0.215447154,0.117886179,0.162601626,0.130081301,0.055762847,0.01382027,8957,0.00105841
476,743,108.5738629,229.1413629,191.0355585,3807.413195,95673.10156,0.027152012,147699.3906,0.005691437,156090.9375,0.013432603,15975.59961,0.003623048,0.25,0.9771149,0.9776536,1647,0.647186147,0.311147186,0.009776536,0.404494382,0.21129326,0.25,0.097701149,0.17816092,0.152298851,0.044619299,0.011580466,2422,0.000286197
758,744,233.157806,265.7298398,355.3483359,3267.702594,18100.40039,0.005136891,435844.5938,0.016794803,26271.81055,0.002260854,0,0,0.134897361,0.2446928,0.51194539,2341,0.751511081,0.092008059,0.051194539,0.657565415,0.291328492,0.134897361,0.240469208,0.151026393,0.073313783,0.037347208,0.015597299,3437,0.000406136
637,745,274.6302878,859.9687804,342.8306508,6606.019419,4029.219971,0.001143492,498119.75,0.019194509,133152.5313,0.011458609,30599.73828,0.006939603,0.1518315,0.142857143,0.47463175,1215,0.88966256,0.061596144,0.047463175,0.539215686,0.224691358,0.15018315,0.142857143,0.208791209,0.131868132,0.033209608,0.010749936,7893,0.000932682
188,746,305.9693979,1043.716798,565.9189653,7165.116781,2216.590088,0.000629068,4220.067871,0.000162616,22004.51758,0.001893627,2456.509277,0.000557103,0.1518315,0.142857143,0.47463175,1215,0.88966256,0.061596144,0.047463175,0.539215686,0.224691358,0.15018315,0.142857143,0.208791209,0.131868132,0.007178622,0.010749936,7340,0.000867336
527,747,247.0042588,608.5195463,626.1128744,4131.971998,41623.69922,0.0118128,475135.125,0.018308822,51634.24609,0.00444345,799.199585,0.000181248,0.26451613,0.5161293,0.13636364,1034,0.869881711,0.065514104,0.013636364,0.498871332,0.149903288,0.206451613,0.051612903,0.180645161,0.083870968,0.108119212,0.003181705,9130,0.001078853
103,748,198.1313335,1236.141151,294.216076,2223.489324,916.7189941,0.000260165,420437.8438,0.016201121,32499.5918,0.002796793,4236.324219,0.000960741,,,,,,,,,,,,,,0.113826529,,9749,0.001151998
434,749,87.0565364,986.8054422,117.0050609,1186.800841,20738.09961,0.00588547,211998.1563,0.008169121,201589.1563,0.017348009,12.10970592,2.74632E-06,,,,,,,,,,,,,,0.038485231,,14291,0.001688706
771,750,841.0399758,1111.884352,924.4676798,4377.68514,0,0,0,0,0,0,0,0,0.11416185,0.3367522,0.7335973,2088,0.864516129,0.061751152,0.073359073,0.624358974,0.331417625,0.11416185,0.336705202,0.197976879,0.072254335,0.010307578,0.015422052,5085,0.000600873
495,751,101.1821048,150.0181115,124.3679869,6345.855931,8886.870117,0.002522092,263881.8125,0.010168402,29616.92383,0.002548722,10805.9082,0.002450633,0.19178822,0.16986314,0.5658566,1793,0.849917081,0.071310116,0.056580566,0.80958231,0.203569437,0.191780822,0.169863014,0.093150685,0.093150685,0.032598998,0.010763898,6806,0.000804236
783,752,124.7271008,136.8409719,121.5448694,7687.605927,0,0,0,0,0,0,0,0,0.22683761,0.166134185,0.7254623,1507,0.804694836,0.110798122,0.07254623,0.719772404,0.207697412,0.226837061,0.166134185,0.14057508,0.076677316,0.068651163,0.007197451,10605,0.001253147
571,754,211.4161419,215.7265166,219.42283,5242.370626,63330.10156,0.017973073,408278.1563,0.01573256,59559.03516,0.005125428,19640.5293,0.004454204,0.149779736,0.23348176,0.2,1944,0.808774834,0.096854305,0.2,0.60968661,0.233539095,0.149779736,0.233480176,0.185022026,0.033039648,0.229787845,0.022878372,3752,0.000443358
414,755,38.00727989,988.7002281,1002.050684,4045.152062,45402,0.012885081,364485.5938,0.014045061,29228.84375,0.002515325,4648.749512,0.001054273,0.2491833,0.69672131,0.516722,1281,0.888421053,0.058947368,0.005016722,0.386934673,0.19047619,0.204918033,0.069672131,0.192622951,0.057377049,0.280673012,0.010527102,14733,0.001740936
410,756,821.1613667,1282.376647,849.8753978,6765.994113,18756.59961,0.00532312,245474.0469,0.009459079,138790.6719,0.011943806,1674.463867,0.000379746,0.1215539,0.234496124,0.237232,1923,0.855714286,0.08,0.023702032,0.510180995,0.268330733,0.120155039,0.234496124,0.168604651,0.137596899,0.063325673,0.002764698,10785,0.001274417
397,757,540.5169478,573.8206849,551.2702425,3091.413053,31570,0.008959561,305510.9688,0.011772537,158382.9531,0.013629845,28166.62109,0.006387806,0.256944444,0.8685556,0.7884363,1588,0.897224306,0.047261815,0.007884363,0.511873351,0.181360202,0.256944444,0.086805556,0.149305556,0.149305556,0.106049995,0.01376237,12911,0.001525638
285,758,384.4975035,640.1706699,341.1459561,4408.860261,9183.959961,0.002606406,383936.5938,0.014794584,26730.4707,0.002300324,40941.03125,0.009284868,0.1699712,0.173374613,0.76177285,1391,0.787515763,0.107818411,0.076177285,0.649171271,0.232207045,0.160990712,0.173374613,0.241486068,0.055727554,0.378371029,0.024424129,5924,0.000700014
307,759,137.9205389,271.3646758,160.1819383,8195.355741,47944.19922,0.013606557,38206.54688,0.001472248,23460.41992,0.002018916,61513.41406,0.013950404,0.23297491,0.17526882,0.22511848,1626,0.812772926,0.081331878,0.022511848,0.723730815,0.171586716,0.23297491,0.107526882,0.114695341,0.089605735,0.588950759,0.014438093,4537,0.000536118
185,760,83.19406552,991.4700508,376.4475578,7074.400738,9598.830078,0.002724147,89257.95313,0.003439459,28356.75195,0.002440276,77455.67969,0.017565892,0.1872997,0.34347826,0.95149254,2347,0.629021668,0.311884439,0.095149254,0.670074349,0.254793353,0.18729097,0.304347826,0.152173913,0.06187291,0.019406321,0.026233763,475,5.61287E-05
687,761,804.7130524,792.8853193,812.6063889,8196.821883,14761.59961,0.00418934,18739.4668,0.000722105,327484.5313,0.028182095,29550.55664,0.006701663,0.185185185,0.23456791,0.42993631,1525,0.841698842,0.055598456,0.042993631,0.575039494,0.26557377,0.185185185,0.234567901,0.180246914,0.088888889,0.031233656,0.015901084,8856,0.001046476
65,762,151.3701475,234.7556888,338.9681189,7499.939254,17398.40039,0.004937663,237162.25,0.009138792,64027.57031,0.005509973,128744.6953,0.029197541,0.2459292,0.626348,0.1446482,2002,0.765022422,0.116591928,0.014464802,0.733140655,0.239260739,0.204592902,0.06263048,0.077244259,0.045929019,0.247202903,0.002949822,32290,0.003815571
304,763,15.58313459,517.8006241,530.7954384,3177.365585,2201.850098,0.000624885,56703.10156,0.002184993,8601.155273,0.000740183,1831.559814,0.000415373,0.33396476,0.99853157,0.4621266,2419,0.751246883,0.078553616,0.040621266,0.640047676,0.28152129,0.330396476,0.099853157,0.185022026,0.123348018,0.005164105,0.008310704,10009,0.001182721
205,764,119.3904609,129.6613859,277.0509663,3577.35978,43841.10156,0.012442098,202037.3438,0.007785292,45119.9375,0.003882853,2012.915649,0.000456502,0.193548387,0.16359447,0.1935533,1562,0.874885005,0.060717571,0.019035533,0.679846939,0.277848912,0.193548387,0.16359447,0.129032258,0.105990783,0.002908979,0.007312045,11260,0.001330546
104,765,157.7815524,958.5479854,157.1879986,6263.214648,30107.5,0.008544504,3377.273193,0.00013014,101526.5703,0.008736997,4378.270996,0.000992932,0.289473684,0.78947368,0.8278146,1222,0.746164575,0.09623431,0.008278146,0.372516556,0.155482815,0.289473684,0.078947368,0.157894737,0.194736842,0.017533123,0.003425064,5173,0.000611271
386,766,19.90113691,1306.628544,468.8704073,8429.612907,5570.720215,0.00158097,191402.7031,0.007375498,44713.17188,0.003847848,3213.916016,0.000728872,,,,,,,,,,,,,,0.020397689,,12114,0.00143146
743,767,559.6588899,729.9278123,745.5463952,6273.356325,11434.90039,0.003245223,184275.1875,0.007100846,1566.822021,0.000134835,0,0,0.26566416,0.97744361,0.15384615,1589,0.631361761,0.317056396,0.015384615,0.403963415,0.251101322,0.26566416,0.097744361,0.223057644,0.140350877,0.004534335,0.009996413,1955,0.000231014
